is_rumor,thread,in_reply_tweet,tweet_id,is_source_tweet,in_reply_user,hashtags_count,retweet_count,favorite_count,mentions_count,user.tweets_count,user.verified,user.followers_count,user.friends_count,sentimentscore,rumor_spreaders_intensity_score
0,1.10568E+18,1.10568E+18,1.10568E+18,0,1773508069,0,26,12,5,11830,0,454,472,-0.25,0
0,5.52806E+17,5.52806E+17,5.52807E+17,0,469509327,0,0,0,2,2854,0,107,141,0.033333333,0
0,1.1071E+18,1.10712E+18,1.10726E+18,0,504313869,0,1,0,4,116880,0,1060,1515,0,0
0,1.19756E+19,1.19759E+19,1.1976E+19,0,6108897797,0,0,4,23,48958,0,748,1782,1.670833333,0
0,5.00349E+17,5.00349E+17,5.00352E+17,0,69773058,0,0,0,1,162974,0,6816,6693,0.5,0
0,4.99657E+17,4.99657E+17,4.99702E+17,0,18294906,0,0,0,2,1537,0,90,245,0,0
0,5.00369E+17,5.00369E+17,5.00374E+17,0,279390084,0,1,1,1,242,0,15,116,-0.3,0
0,1.99868E+18,1.99878E+18,1.99883E+18,0,854292996,0,0,0,7,8526,0,2929,8045,1.035714286,0
0,5.00348E+17,5.00348E+17,5.0035E+17,0,14855994,0,1,1,1,1821,0,89,183,0.181481481,0
0,5.00329E+17,5.00329E+17,5.00358E+17,0,37501003,0,0,1,2,5191,0,97,206,0.625,0
0,5.44495E+17,5.44501E+17,5.44502E+17,0,525641377,0,0,0,2,56807,0,3672,3642,0.8,0
0,1.10562E+18,1.10562E+18,1.10563E+18,0,40196030,0,0,0,2,7952,0,320,176,-0.5,0
0,1.05009E+18,1.05015E+18,1.05015E+18,0,256664750,0,0,1,4,172,0,14,158,0.1,0
0,1.10643E+18,1.10644E+18,1.10645E+18,0,3805225018,0,0,2,7,45864,0,7184,6740,-0.090277778,0
0,5.53127E+17,5.53135E+17,5.53197E+17,0,143105781,0,0,0,1,1498,0,7,33,0.3875,0
0,5.8034E+17,5.8034E+17,5.80362E+17,0,2280470022,0,0,0,1,129,0,8,44,0,0
0,4.99583E+17,4.996E+17,4.99654E+17,0,224743735,0,0,0,2,10701,0,2590,241,0.5,0
0,5.44473E+17,5.44473E+17,5.44484E+17,0,98627870,1,0,0,1,10116,0,1589,1485,-0.333333333,0
0,5.4442E+17,5.44427E+17,5.44428E+17,0,280784084,1,0,2,2,179,0,59,298,0,0
0,5.44518E+17,5.44518E+17,5.44519E+17,0,339596853,0,0,0,1,1301,0,128,100,-0.45,0
0,4.9965E+17,4.9965E+17,4.99651E+17,0,14090948,1,42,9,1,133047,0,1051,296,0,0
0,5.44331E+17,5.44331E+17,5.44336E+17,0,113164127,0,0,0,1,1180,0,31,166,0,0
0,5.53542E+17,5.53542E+17,5.53544E+17,0,87818409,0,0,0,1,353,0,11,298,0,0
0,5.44467E+17,5.44467E+17,5.44472E+17,0,18309277,0,0,0,1,932,0,23,26,0,0
0,4.99689E+17,4.99689E+17,4.99691E+17,0,7768402,1,5,0,1,90563,0,7257,2569,0.125,0
0,5.44465E+17,5.44465E+17,5.44465E+17,0,174958289,0,0,0,1,3629,0,946,2000,0,0
0,1.08867E+18,1.0888E+18,1.08881E+18,0,284300032,0,0,0,6,20216,0,2950,2986,0,0
0,5.5044E+18,5.50443E+18,5.50444E+18,0,4131366568,2,1,3,22,764614,0,19415,6292,1.59202381,0
0,5.44501E+17,5.44501E+17,5.44504E+17,0,16012783,1,0,0,2,2944,0,59,114,0,0
0,4.9825E+17,0,4.9825E+17,1,0,1,103,13,2,21606,0,384,765,0.138095238,0
0,5.25032E+17,0,5.25032E+17,1,0,1,472,773,0,38922,1,474671,6446,0,0
0,5.44407E+17,5.44407E+17,5.44431E+17,0,374712154,0,0,0,1,14331,0,456,631,0.35,0
0,1.08862E+18,1.08862E+18,1.08862E+18,0,2941001529,0,1,2,3,13120,0,902,1860,1.15,0
0,5.44425E+17,0,5.44425E+17,1,0,0,143,100,0,20066,0,22841,1001,0,0
0,5.52798E+17,5.52798E+17,5.52801E+17,0,2097571,0,0,0,1,915,0,79,844,0.26,0
0,5.5358E+17,5.5358E+17,5.53582E+17,0,166612219,0,0,0,1,21602,0,524,471,0.136363636,0
0,5.00252E+17,5.00252E+17,5.00257E+17,0,85867265,0,0,0,1,44951,0,3199,3520,1,0
0,1.1056E+18,1.10561E+18,1.10561E+18,0,1487605044,0,2,2,6,18986,0,298,228,-0.441964286,0
0,8.85192E+18,8.85206E+18,8.85211E+18,0,5530077956,0,0,5,27,48025,0,4321,9321,-3.049710648,0
0,5.52822E+17,5.52824E+17,5.52841E+17,0,80879061,0,0,1,4,3891,0,899,273,0,0
0,5.52807E+18,5.5282E+18,5.52822E+18,0,9779884598,0,0,2,29,34694,0,3111,19939,0.6875,0
0,1.9988E+18,1.99887E+18,1.99889E+18,0,167851281,0,0,1,5,100320,0,15440,6464,-0.116666667,0
0,1.00057E+18,0,1.00057E+18,1,0,8,1089,588,2,9189,0,132417,300,0,0
0,1.08881E+18,1.08881E+18,1.08881E+18,0,343605882,0,0,0,4,224,0,10,174,-0.333333333,0
0,5.53481E+17,5.53481E+17,5.53487E+17,0,14293310,0,0,0,1,1192,0,29,262,0.2,0
0,5.52836E+17,0,5.52836E+17,1,0,1,184,42,0,18749,0,98370,222,-0.25,0
0,5.24922E+17,5.24922E+17,5.24923E+17,0,18999969,1,0,0,1,19839,0,1337,997,0.05,0
0,5.44441E+17,5.44441E+17,5.44445E+17,0,210238655,0,0,1,1,7733,0,6610,5442,0,0
0,5.44443E+17,5.44443E+17,5.44445E+17,0,248967064,0,1,2,1,339,0,117,380,0,0
0,5.44508E+17,5.44508E+17,5.44577E+17,0,17350250,0,0,0,1,83,0,1,41,0.2,0
0,5.52839E+17,5.52839E+17,5.52855E+17,0,243249906,0,0,0,1,7394,0,284,1063,0.3125,0
0,5.80334E+17,5.80334E+17,5.80335E+17,0,21133007,0,0,2,2,26206,0,712,362,-0.75,0
0,5.80333E+17,5.80333E+17,5.80334E+17,0,134196350,0,0,1,1,2229,0,386,291,0,0
0,1.49909E+18,1.49909E+18,1.49909E+18,0,838170252,0,0,0,6,1442,0,16,231,0.125,0
0,5.52822E+17,5.52822E+17,5.52823E+17,0,152478151,0,0,0,1,10302,0,158,188,-1,0
0,5.53141E+17,5.53141E+17,5.5425E+17,0,7587032,0,0,0,3,791,0,118,204,-0.15,0
0,4.42506E+18,4.42531E+18,4.42535E+18,0,2448303056,1,0,0,11,47556,0,1464,1360,-1.609375,0
0,5.52846E+17,5.52846E+17,5.52855E+17,0,14940354,0,2,2,3,282,0,59,259,0,0
0,5.53132E+17,5.53132E+17,5.53132E+17,0,46376581,0,0,0,1,134,0,175,703,0,0
0,5.53147E+17,5.53147E+17,5.53154E+17,0,15234546,0,0,0,2,1808,0,41,209,0.85,0
0,4.99656E+17,4.99656E+17,4.99677E+17,0,954124423,2,33,7,2,1250,0,378,110,0,0
0,5.53464E+17,5.53464E+17,5.53465E+17,0,87818409,0,0,0,1,249,0,133,201,0,0
0,5.44513E+17,5.44513E+17,5.44513E+17,0,102401151,0,0,0,1,50871,0,5113,3785,0.6,0
0,5.44402E+17,5.44402E+17,5.44403E+17,0,83521919,0,0,0,2,490,0,18,149,0.214285714,0
0,5.53516E+17,5.53516E+17,5.53518E+17,0,130778462,0,0,0,3,2122,0,272,658,0,0
0,1.10565E+18,0,1.10565E+18,2,0,4,6734,4046,0,3998,0,2502,1378,-0.266666667,0
0,5.52807E+17,5.52807E+17,5.52826E+17,0,2222123156,0,0,0,2,78,0,76,189,0,0
0,5.00308E+17,5.00308E+17,5.00313E+17,0,974735124,2,0,0,1,2943,0,145,504,0,0
0,1.19858E+19,1.09916E+19,1.19906E+19,1,5653286987,2,364,152,69,26181,0,4523,6279,-1.149981962,0
0,5.80377E+17,5.80377E+17,5.80378E+17,0,2350218440,0,0,0,1,60,0,16,318,0,0
0,5.25025E+17,5.25255E+17,5.25259E+17,0,1177632823,0,1,2,8,10723,0,574,944,0,0
0,5.5281E+17,5.5281E+17,5.52813E+17,0,46017944,0,0,0,3,18576,0,358,232,0,0
0,1.10563E+18,0,1.10563E+18,2,0,2,10546,5421,0,1152,0,11835,110,0.246428571,0
0,5.44392E+17,5.44392E+17,5.44397E+17,0,20197308,0,0,0,1,14338,0,2042,2004,1,0
0,5.53215E+17,5.53215E+17,5.53225E+17,0,1905230346,0,0,0,1,47874,0,762,2000,0,0
0,5.53112E+17,5.53112E+17,5.53116E+17,0,1571428436,0,0,4,2,4333,0,2272,1811,0,0
0,4.99705E+17,4.99705E+17,4.99708E+17,0,67409590,0,0,0,2,415,0,25,152,0.4,0
0,5.25049E+17,5.25049E+17,5.25053E+17,0,474391736,0,2,3,1,12543,0,125,355,-0.5,0
0,5.53592E+17,5.53592E+17,5.53596E+17,0,255527829,1,0,0,3,5020,0,130,378,0.325,0
0,5.53462E+17,5.53462E+17,5.53463E+17,0,3108351,1,0,0,1,1205,0,7594,222,-0.15,0
0,5.52835E+17,5.52835E+17,5.52837E+17,0,15438913,1,0,0,1,6839,0,811,614,0.15,0
0,3.31899E+18,3.31918E+18,3.31945E+18,0,10810032663,0,0,4,13,124304,0,10411,7351,1.233531746,0
0,5.52832E+17,5.52832E+17,5.52844E+17,0,32677883,0,0,1,2,44198,0,902,1029,0,0
0,5.5316E+17,5.5316E+17,5.53161E+17,0,475270735,0,0,0,2,29725,0,2035,540,0,0
0,5.44391E+17,5.44391E+17,5.44393E+17,0,246130881,0,0,0,2,8823,0,442,503,0,0
0,5.53556E+17,5.53556E+17,5.53561E+17,0,16330790,0,0,0,2,2086,0,265,966,0.7,0
0,5.53171E+17,5.53171E+17,5.53287E+17,0,14123751,0,0,0,1,2279,0,674,603,0.2,0
0,5.00414E+17,5.00414E+17,5.00468E+17,0,5513002,0,0,0,3,11768,0,990,336,0,0
0,5.53478E+17,5.53478E+17,5.53481E+17,0,238575113,0,1,0,2,12,0,17,153,-0.714285714,0
0,5.44435E+17,5.44435E+17,5.44448E+17,0,1585763420,0,0,0,2,9305,0,1160,1932,0.1875,0
0,5.80335E+17,5.80335E+17,5.8034E+17,0,64643056,0,0,0,1,23536,0,259,209,-0.2,0
0,5.4444E+17,5.4444E+17,5.44448E+17,0,277983398,0,0,0,1,20,0,7,149,0.35,0
0,1.10566E+18,1.10568E+18,1.10568E+18,0,631493631,0,1,2,2,8446,0,229,472,0.05,0
0,5.52816E+17,5.52816E+17,5.52817E+17,0,19814041,0,0,1,1,19981,0,2604,578,-0.1,0
0,4.99707E+17,4.99707E+17,4.99709E+17,0,279390084,0,0,0,1,1220,0,51,211,-0.075,0
0,5.4437E+17,5.4437E+17,5.44371E+17,0,205242337,0,0,1,3,105,0,28,157,0,0
0,5.2496E+17,0,5.2496E+17,1,0,0,120,78,0,2712,1,42749,8950,0.65,0
0,2.21287E+18,2.21289E+18,2.2129E+18,0,1685587723,0,1,3,9,198289,0,1744,1885,-0.3,0
0,5.53582E+17,5.53582E+17,5.53583E+17,0,5402612,0,0,0,1,4,0,3,54,-0.125,0
0,1.10619E+18,1.10619E+18,1.1062E+18,0,107579724,0,0,0,4,1402,0,348,1302,0,0
0,4.97525E+18,4.97527E+18,4.97528E+18,0,1205372581,0,1,1,13,75649,0,4588,9522,0.006481481,0
0,1.66005E+18,1.66005E+18,1.6601E+18,0,55934003,0,0,0,7,7398,0,400,732,0.2,0
0,1.65839E+18,1.6584E+18,1.65841E+18,0,146801966,0,3,0,5,18930,0,2246,865,0.383333333,0
0,1.05001E+18,1.05025E+18,1.05028E+18,0,4700102738,0,0,0,2,1900,0,42,16,0.2,0
0,2.49667E+18,2.49667E+18,2.49672E+18,0,1116459567,0,0,1,13,14416,0,1446,1110,0.696515152,0
0,5.00361E+17,5.00361E+17,5.00361E+17,0,14090948,0,0,1,1,377,0,51,475,-0.4,0
0,5.44438E+17,5.44438E+17,5.44439E+17,0,2267059262,0,0,0,1,64,0,12,9,0.433333333,0
0,5.0042E+17,5.0042E+17,5.00425E+17,0,225235528,0,0,0,1,125,0,81,95,0.225,0
0,5.00162E+17,5.00162E+17,5.00167E+17,0,12811952,2,0,1,1,3664,0,337,380,-0.09375,0
0,8.16632E+18,6.53327E+18,8.16653E+18,3,1371585893,4,760,469,17,206147,0,195356,25175,3.006349206,0
0,1.00081E+18,1.00081E+18,1.00082E+18,0,177367153,0,0,1,2,3986,0,1338,2670,0.2,0
0,5.52833E+17,5.52833E+17,5.52833E+17,0,67973271,0,0,0,1,189392,0,3214,953,0,0
0,5.53497E+17,5.53513E+17,5.53575E+17,0,68957817,0,0,0,2,2600,0,73,304,0,0
0,5.81288E+17,5.81288E+17,5.81301E+17,0,27754737,0,0,0,1,494,0,17,191,-0.125,0
0,5.44465E+17,5.44465E+17,5.44473E+17,0,16343974,2,0,0,2,820,0,898,2001,0,0
0,5.53541E+17,5.53541E+17,5.53545E+17,0,17152053,1,0,0,1,22528,0,1318,1374,0,0
0,5.4444E+17,5.4444E+17,5.44447E+17,0,2448260294,0,0,1,3,998,0,130,150,0,0
0,5.53592E+17,5.53592E+17,5.53594E+17,0,927818520,0,0,0,2,148,0,49,114,0,0
0,5.53216E+17,5.53216E+17,5.53218E+17,0,23818581,0,0,1,1,41013,0,1093,966,0,0
0,5.53099E+17,5.53099E+17,5.53282E+17,0,82491225,0,0,0,3,23,0,4,5,0,0
0,4.99388E+17,4.99388E+17,4.99399E+17,0,27172787,2,9,6,1,23667,0,500,500,0.45,0
0,5.4452E+17,5.4452E+17,5.4452E+17,0,149590738,0,0,0,1,6145,0,34,174,0,0
0,5.25008E+17,5.25008E+17,5.25012E+17,0,807095,0,0,0,1,2033,0,132,150,0,0
0,5.52801E+17,5.52804E+17,5.52817E+17,0,1325358739,0,2,3,3,717,0,11,21,-0.8,0
0,5.53498E+17,5.53498E+17,5.53521E+17,0,254873869,4,0,0,2,194,0,9,41,0.375,0
0,5.24996E+17,5.24996E+17,5.24998E+17,0,17469289,0,0,0,1,2,0,17,425,0,0
0,5.53122E+17,5.53122E+17,5.53124E+17,0,239512089,0,0,0,1,786,0,30,69,0.1,0
0,2.76769E+18,2.76791E+18,2.76811E+18,0,2931133420,0,1,1,8,27240,0,510,1270,0.716666667,0
0,5.53163E+17,5.53163E+17,5.53169E+17,0,501768982,1,0,1,1,5670,0,78,138,0,0
0,1.09766E+18,1.09766E+18,1.09767E+18,0,16941816,1,0,3,2,13919,0,1194,3994,-0.115625,0
0,1.65955E+18,1.65957E+18,1.65958E+18,0,729726751,0,0,3,4,10035,0,1899,792,0,0
0,1.10559E+18,1.1056E+18,1.1056E+18,0,2782404279,0,0,0,4,51032,0,648,1034,0,0
0,5.53199E+17,0,5.53199E+17,1,0,3,134,246,1,8694,0,19863,89,0,0
0,4.99697E+17,4.99697E+17,4.99697E+17,0,279390084,0,0,0,1,1185,0,145,346,0.317857143,0
0,4.99697E+17,4.99698E+17,4.99725E+17,0,49607653,0,0,0,3,4429,0,1067,481,0.172222222,0
0,9.97887E+17,9.97888E+17,9.98428E+17,0,204609466,0,1,0,2,2174,0,844,738,0.1,0
0,1.08863E+18,1.08891E+18,1.08891E+18,0,163414003,0,0,2,7,23717,0,1662,2129,0.1,0
0,4.98298E+17,4.98298E+17,4.9936E+17,0,18610936,0,0,0,1,89,0,124,143,0.2,0
0,2.20288E+18,2.20307E+18,2.20323E+18,0,1348316897,0,0,1,10,11503,0,354,1009,-0.375,0
0,5.24939E+17,5.24939E+17,5.24944E+17,0,41479334,0,0,0,1,814,0,109,362,-0.5,0
0,5.53592E+17,5.53594E+17,5.53616E+17,0,29539794,0,0,0,1,6805,0,965,1206,0.9,0
0,5.44308E+17,5.44312E+17,5.44784E+17,0,42601407,0,0,0,2,8360,0,649,1079,0,0
0,2.76404E+18,2.76406E+18,2.76407E+18,0,2245871470,0,0,4,12,17106,0,1325,795,0.5,0
0,5.24943E+17,5.24943E+17,5.24945E+17,0,14511951,0,0,0,2,402,0,61,144,-0.5,0
0,5.52813E+17,5.52813E+17,5.52818E+17,0,18618199,0,0,0,4,4316,0,6269,816,0,0
0,1.00059E+18,1.0006E+18,1.00075E+18,0,2069532647,0,0,2,4,956,0,54,50,0.1,0
0,5.52821E+17,5.52857E+17,5.52886E+17,0,557111376,2,0,1,1,20289,0,700,816,5.55112E-17,0
0,5.25013E+17,0,5.25013E+17,1,0,2,891,728,0,19205,0,4317,911,0.6,0
0,5.25045E+17,5.25045E+17,5.2506E+17,0,10252962,0,0,1,1,6019,0,227,223,-0.758928571,0
0,5.53535E+17,5.53965E+17,5.53998E+17,0,2228886420,0,0,0,3,24557,0,1346,1321,-0.013392857,0
0,5.52785E+17,5.5279E+17,5.52793E+17,0,842574937,0,0,1,2,796,0,264,238,0,0
0,5.53139E+17,5.53139E+17,5.53143E+17,0,214672289,1,0,0,2,666,0,9,5,0,0
0,5.44292E+17,5.44315E+17,5.44316E+17,0,341087665,0,1,0,7,64562,0,1244,625,0.2,0
0,5.44466E+17,5.44466E+17,5.44468E+17,0,16973333,1,1,8,1,11,0,1,30,0,0
0,5.53548E+17,5.53548E+17,5.53614E+17,0,568143078,1,0,0,1,3287,0,95,187,0.136363636,0
0,5.44387E+17,5.44387E+17,5.44422E+17,0,1125937411,0,0,0,1,14330,0,582,961,0.45,0
0,5.53215E+17,5.53215E+17,5.53233E+17,0,1905230346,0,0,1,2,36,0,28,137,0.066666667,0
0,4.98453E+17,4.98453E+17,4.98638E+17,0,27376958,0,0,0,2,6548,0,237,544,0,0
0,5.5357E+17,5.5357E+17,5.53607E+17,0,518991950,0,0,0,2,18071,0,894,839,0,0
0,1.99402E+18,9.97038E+17,1.99405E+18,1,636303065,4,358,108,3,1349480,0,29933,24856,0.666666667,0
0,5.52825E+17,5.52825E+17,5.52826E+17,0,2467791,0,0,0,1,1533,0,283,1229,-1,0
0,5.00345E+17,5.00345E+17,5.00383E+17,0,382376904,0,0,0,2,30851,0,223,430,0.6,0
0,4.99693E+17,4.99711E+17,4.99738E+17,0,15021782,1,0,0,2,15381,0,1484,2001,0.303571429,0
0,5.24958E+17,5.2496E+17,5.24974E+17,0,134430704,0,0,0,3,44586,0,770,680,0,0
0,5.24934E+17,5.24934E+17,5.24934E+17,0,930386257,0,0,1,1,7462,0,607,628,0.5,0
0,5.5349E+17,5.5349E+17,5.53583E+17,0,2163076560,0,0,0,2,9097,0,70,202,0.2,0
0,5.24958E+17,5.24958E+17,5.24958E+17,0,50004938,0,0,3,2,1833,0,25,74,-0.4,0
0,1.1057E+18,1.10572E+18,1.10573E+18,0,1426160762,0,0,1,6,109404,0,5744,6238,0.942857143,0
0,5.80329E+17,5.80329E+17,5.8033E+17,0,5943072,0,0,0,1,9059,0,88,224,0,0
0,5.44458E+17,0,5.44458E+17,1,0,2,111,58,0,29470,0,9612,9742,0.25,0
0,1.07805E+18,1.07805E+18,1.07809E+18,0,1517261846,0,2,2,4,31084,0,1273,1228,-0.10625,0
0,1.00062E+18,1.00071E+18,1.00078E+18,0,356340369,0,0,0,3,4280,0,232,212,-0.5,0
0,2.76403E+18,2.76424E+18,2.76432E+18,0,2777018918,0,0,3,11,18826,0,290,180,-0.375,0
0,1.04989E+18,1.04989E+18,1.04989E+18,0,1437370122,0,0,2,3,18868,0,826,602,0,0
0,5.53233E+17,5.53233E+17,5.53296E+17,0,807095,0,1,1,1,1136,0,9059,90,-0.075,0
0,4.99693E+17,4.99693E+17,4.99756E+17,0,244452760,0,0,0,1,13604,0,1543,1702,-0.5,0
0,5.24949E+17,5.24949E+17,5.24949E+17,0,110710738,0,0,0,1,8302,0,130,471,0.5,0
0,5.53564E+17,5.53926E+17,5.53931E+17,0,1080957721,0,0,0,2,73,0,1,7,-0.25,0
0,5.532E+17,5.532E+17,5.53221E+17,0,15279429,0,0,1,1,492,0,47,362,0,0
0,4.98284E+17,4.98284E+17,4.98347E+17,0,24165761,0,0,1,2,36541,0,1021,1617,0,0
0,5.4439E+17,0,5.4439E+17,1,0,1,553,425,0,15179,0,325,384,0,0
0,5.53128E+17,5.53128E+17,5.5313E+17,0,140955302,1,0,0,4,1193,0,87,337,-0.65,0
0,5.4442E+17,5.4442E+17,5.44428E+17,0,2768501,1,0,0,1,2180,0,87,249,0.8,0
0,1.13313E+18,1.13313E+18,1.13319E+18,0,68866516,0,0,0,4,150840,0,1455,3901,0,0
0,5.52817E+17,0,5.52817E+17,1,0,2,123,62,0,6631,0,8804,1616,0.25,0
0,5.53591E+17,5.53591E+17,5.53592E+17,0,1652541,0,0,0,1,3581,0,168,363,1,0
0,5.00365E+17,5.00365E+17,5.00384E+17,0,18510860,0,0,0,2,2404,0,323,190,0,0
0,5.24996E+17,5.24997E+17,5.24998E+17,0,135685204,0,0,0,3,12268,0,550,325,0,0
0,3.86968E+18,3.8697E+18,3.86975E+18,0,6523540306,0,0,2,20,4151,0,63,322,2.46484375,0
0,5.00382E+17,5.00382E+17,5.00393E+17,0,1507338108,0,0,0,2,390,0,576,1215,0,0
0,1.10565E+18,1.10565E+18,1.10566E+18,0,249294003,0,0,0,2,2509,0,175,1131,-0.5,0
0,5.44289E+17,5.44289E+17,5.4429E+17,0,28785486,0,1,2,1,348,0,5,55,0,0
0,4.99611E+17,4.99653E+17,4.99654E+17,0,457752131,1,0,1,1,2427,0,222,314,-0.071428571,0
0,5.25005E+17,5.25005E+17,5.25077E+17,0,19636948,2,0,0,1,7361,0,749,1852,-0.45,0
0,5.53569E+17,5.53569E+17,5.53634E+17,0,1634077976,1,0,0,1,334,0,146,129,0,0
0,5.53173E+17,5.53173E+17,5.5318E+17,0,585612126,0,0,0,2,31530,0,1086,1951,0,0
0,5.44401E+17,5.44401E+17,5.44402E+17,0,21477475,0,0,0,1,84253,0,1861,1021,0,0
0,5.44463E+17,5.44463E+17,5.44466E+17,0,7744592,0,0,0,2,29449,0,5416,519,0,0
0,5.53222E+17,5.53222E+17,5.53223E+17,0,18980276,0,0,0,1,5080,0,229,424,-0.266666667,0
0,1.50091E+18,1.50091E+18,1.50093E+18,0,48839204,0,1,0,3,31040,0,3144,5876,-0.139583333,0
0,5.52818E+17,5.53017E+17,5.53727E+17,0,77154600,0,0,0,4,8989,0,1099,1927,-0.5,0
0,4.99433E+17,4.99433E+17,4.99443E+17,0,16661744,1,3,5,2,7221,0,286,628,0,0
0,5.53228E+17,5.53228E+17,5.5323E+17,0,380648579,1,0,0,1,277,0,104,300,0.1,0
0,4.99673E+17,4.99673E+17,4.99738E+17,0,558251172,0,0,0,2,2733,0,931,138,0,0
0,5.53122E+17,5.53122E+17,5.53123E+17,0,16973333,0,0,1,1,6782,0,38,161,0,0
0,5.24984E+17,5.24984E+17,5.24989E+17,0,23937894,0,0,0,2,3,0,1,43,0,0
0,2.99092E+18,2.99096E+18,2.99111E+18,0,4530868272,0,15,22,18,29108,0,2875,3150,-1.033333333,0
0,5.53555E+17,5.53555E+17,5.53555E+17,0,807095,1,0,0,1,7450,0,390,915,0,0
0,1.65933E+19,1.66015E+19,1.66033E+19,0,22310349338,5,15,5,89,187781,0,1798,3000,-3.5046875,0
0,5.53546E+17,5.53546E+17,5.55146E+17,0,69181624,0,0,0,2,10059,0,724,1820,-0.333333333,0
0,6.53418E+18,6.53429E+18,6.5343E+18,0,4485145922,1,0,3,51,11856,0,2364,4248,0.608333333,0
0,5.00355E+17,5.00355E+17,5.11188E+17,0,33519870,0,0,0,1,3317,0,1338,1988,-0.333333333,0
0,5.2495E+17,5.2495E+17,5.24998E+17,0,75138076,0,0,0,1,158,0,41,202,-0.45,0
0,5.44309E+17,5.44309E+17,5.4431E+17,0,24668720,0,0,0,1,1001,0,30,316,0,0
0,5.52833E+17,5.52833E+17,5.52836E+17,0,67973271,0,0,0,1,106117,0,1422,244,-0.75,0
0,5.52797E+17,5.52797E+17,5.52799E+17,0,1125937411,0,0,0,2,2641,0,317,185,0,0
0,2.72159E+18,2.72162E+18,2.72164E+18,0,1488726383,0,0,0,9,75186,0,1150,425,-0.084920635,0
0,4.99706E+17,4.99743E+17,4.99743E+17,0,16104836,0,0,1,3,73414,0,895,906,-0.4,0
0,1.08903E+18,1.08911E+18,1.08919E+18,0,210346882,1,0,1,4,8006,0,586,1382,-0.5,0
0,5.5354E+17,5.5354E+17,5.53569E+17,0,15224867,0,0,0,2,80555,0,2399,1449,0,0
0,5.00264E+17,5.00264E+17,5.00272E+17,0,15458694,0,0,0,1,3609,0,97,756,0,0
0,4.99589E+17,4.99589E+17,4.99796E+17,0,317384131,3,0,2,2,17123,0,503,316,0,0
0,1.10645E+18,1.10645E+18,1.10646E+18,0,1924076290,1,3,0,2,85244,0,928,864,0,0
0,9.98013E+17,9.98013E+17,9.9822E+17,0,49191620,1,2,2,2,107596,0,3791,1633,0.5,0
0,5.00277E+17,5.00277E+17,5.00309E+17,0,319777415,0,0,0,3,29651,0,967,969,0,0
0,5.44518E+17,5.44518E+17,5.44522E+17,0,5402612,0,0,0,1,279,0,18,41,0,0
0,5.53097E+17,5.53097E+17,5.53399E+17,0,350341283,0,0,0,2,115,0,53,107,0,0
0,5.53117E+17,5.53117E+17,5.53122E+17,0,260661314,0,0,1,1,5251,0,1349,1146,0.2,0
0,5.52789E+17,5.52789E+17,5.52801E+17,0,15438913,0,0,0,2,758,0,25,122,0,0
0,5.52843E+17,5.52843E+17,5.52915E+17,0,20878297,0,2,1,2,2211,0,190,310,0.6,0
0,5.52811E+17,0,5.52811E+17,1,0,2,293,111,0,2641,0,520,1971,-0.25,0
0,1.10563E+18,1.10565E+18,1.10568E+18,0,152777158,0,0,1,2,7292,0,731,2032,-1,0
0,5.5356E+17,5.5356E+17,5.55358E+17,0,48300067,1,0,1,1,448,0,706,153,0.568181818,0
0,2.76794E+18,2.76794E+18,2.76794E+18,0,37935160,0,0,0,5,45505,0,1320,1755,-0.425,0
0,5.44287E+17,5.4433E+17,5.4433E+17,0,52990482,0,0,0,2,687,0,22,79,0,0
0,5.24963E+17,5.24963E+17,5.24964E+17,0,19057300,0,0,0,1,29644,0,978,2000,0,0
0,1.10566E+18,1.10568E+18,1.10568E+18,0,627457604,0,0,7,8,9940,0,306,772,0.1,0
0,2.09979E+18,2.0998E+18,2.0998E+18,0,3859006182,0,0,2,8,10816,0,197,408,-0.78,0
0,5.52803E+17,5.52803E+17,5.52806E+17,0,7587032,0,0,0,1,105,0,26,163,0,0
0,4.99696E+17,4.99703E+17,4.99704E+17,0,14849562,0,0,3,2,3906,0,515,1796,0,0
0,5.80337E+17,5.80337E+17,5.80348E+17,0,26223583,0,0,0,3,2830,0,35,59,0,0
0,5.5323E+17,5.5323E+17,5.5323E+17,0,275686563,0,0,0,1,1608,0,53,280,0.5,0
0,5.24956E+17,5.24956E+17,5.24958E+17,0,49654153,0,0,0,1,247,0,14,59,-0.133333333,0
0,5.80334E+17,5.80334E+17,5.80387E+17,0,16343974,0,0,0,2,192,0,21,216,-0.408333333,0
0,5.00356E+17,5.00356E+17,5.01041E+17,0,27966935,0,1,1,1,57767,0,894,892,0.005555556,0
0,5.44432E+17,5.44432E+17,5.44438E+17,0,2467959607,0,2,1,1,57107,0,6328,362,-0.75,0
0,2.17711E+18,2.17712E+18,2.17712E+18,0,5787910662,0,2,0,6,7700,0,28,100,0,0
0,1.99786E+18,1.99789E+18,1.9979E+18,0,1026512897,0,2,1,10,2072,0,32,104,-1.233333333,0
0,5.53227E+17,5.53227E+17,5.53307E+17,0,7993262,0,0,1,2,239,0,52,100,0,0
0,5.44396E+17,5.44396E+17,5.44403E+17,0,153029181,0,0,0,1,386,0,9,37,-0.147222222,0
0,4.99589E+17,4.99589E+17,4.99928E+17,0,317384131,1,2,4,3,2717,0,2751,2482,0,0
0,4.99674E+17,4.99674E+17,4.99674E+17,0,14849562,0,0,0,1,34508,0,273,395,0,0
